"id","title","author_full","publisher_name","publisher_code","isbn13","page_count","weight","size","publication_date","category_major","category_field","category_subfield","price_original","price_sale","currency","availability","item_condition","rating_value","rating_scale","rating_normalized","review_count"
"13875870","STEAM 수업, 재미있게 할 수 없을까? 1","조미애 저","잼난인연",NA,NA,"330",NA,"180*250*30mm","2014년 07월 10일","사범대계열","기타","13875870.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"140046035","세계의 대안교육","넬 나딩스. 헬렌 리즈 편/심성보,유성상,강석,김가형 등 공역","살림터",NA,"9791159303050","652",NA,"153*224*35mm","2024년 12월 12일","사범대계열","기타","140046035.html",38000,34200,"KRW","OutOfStock","Used",0,10,0,NA
"140084964","교사, 깊이 있는 학습을 말하다","황철형,박경숙,이미라,김유진,이은정 저","살림터",NA,"9791159303067","212",NA,"153*224*20mm","2024년 12월 10일","사범대계열","기타","140084964.html",15000,13500,"KRW","OutOfStock","Used",0,10,0,NA
"140288272","Glory 교육학 3 한국교육사","김영광 저","교육대학원",NA,NA,"272",NA,"188*257mm","2011년 04월 25일","사범대계열","기타","140288272.html",15000,15000,"KRW","InStock","Used",0,10,0,NA
"140540212","World Link Intro A Combo Split (4/E) : Student Book with Online / SPARK + E-book","Nancy Douglas, James R. Morgan","Learning",NA,NA,"255",NA,"210*297*20mm","2021년 03월 01일","사범대계열","기타","140540212.html",28000,25200,"KRW","OutOfStock","Used",10,10,0,NA
"140755","아동미술교육의 실제","E.P.코헨, R.S.게이너 공저","미진사",NA,NA,"232",NA,"190*257*20mm","1998년 01월 31일","사범대계열","기타","140755.html",NA,16000,"KRW","OutOfStock","Used",0,10,0,NA
"140978938","교육의 심리학적 이해","이윤상 저","다락방서원",NA,NA,"336",NA,"188*257mm","2000년 02월 29일","사범대계열","기타","140978938.html",12000,12000,"KRW","OutOfStock","Used",0,10,0,NA
"141229490","수업에 바로 쓸 수 있는 학습과학 6단계 학습 모형","브라이언 굿윈,토니아 깁슨,크리스틴 룰로 저/이찬승 역","교육을바꾸는사람들",NA,NA,"304",NA,"152*225*25mm","2024년 12월 19일","사범대계열","기타","141229490.html",23000,20700,"KRW","OutOfStock","Used",10,10,0,NA
"141269164","한나 아렌트와 교육","모르데하이 고든 저/조나영 역","115930310X",NA,"9791159303104","376",NA,"153*224*30mm","2025년 01월 14일","사범대계열","기타","141269164.html",23000,20700,"KRW","OutOfStock","Used",0,10,0,NA
"141738207","더 나은 사고를 위한 교육","앤 마가렛 샤프,로렌스 스플리터 저/김혜숙,박상욱 역","살림터",NA,"9791159303111","432",NA,"153*224*30mm","2025년 01월 29일","사범대계열","기타","141738207.html",25000,22500,"KRW","OutOfStock","Used",10,10,0,NA
"1418433","어떻게 이해하지","김수환 등저","경문사",NA,NA,"234",NA,"188*254*20mm","2004년 03월 10일","사범대계열","기타","1418433.html",12000,12000,"KRW","OutOfStock","Used",7,10,0,NA
"141882","통합교육의 탐구","유광찬 저","교육과학사",NA,NA,"308",NA,"148*210*30mm","2000년 02월 29일","사범대계열","기타","141882.html",11000,11000,"KRW","OutOfStock","Used",0,10,0,NA
"142232036","모두를 위한 양질의 교육","유성상,방용환,박경희,김가형 저","교육과학사",NA,NA,"350",NA,"153*224*30mm","2024년 12월 30일","사범대계열","기타","142232036.html",22000,22000,"KRW","OutOfStock","Used",0,10,0,NA
"142568244","공동체의 힘, 작은학교 만들기","미셸 앤더슨,미셸 데이비스,피터 더글라스 등저/권순형,문영빛,문영진,안병훈 역","살림터",NA,"9791159303128","264",NA,"153*224*20mm","2025년 02월 18일","사범대계열","기타","142568244.html",18000,16200,"KRW","OutOfStock","Used",0,10,0,NA
"142637024","우리는 왜 그림을 못 그리게 되었을까","김인규 저","교육공동체벗",NA,NA,"360",NA,"140*210*25mm","2025년 02월 22일","사범대계열","기타","142637024.html",24000,21600,"KRW","OutOfStock","Used",9,10,0,NA
"142637657","마을 교육, 다 함께 가치","김미연,박아남,윤나영,강기훈,이종숙,문지현 저","살림터",NA,"9791159303135","320",NA,"153*224*30mm","2024년 12월 31일","사범대계열","기타","142637657.html",19000,17100,"KRW","InStock","Used",0,10,0,NA
"142868097","진로 설계와 Interview Presentation","이현서,한향숙 저","정독",NA,"9791168583375","174",NA,"188*254*20mm","2025년 02월 28일","사범대계열","기타","142868097.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,21
"143310368","동영상으로 보는 응용행동분석 치료","정보인 저","함께",NA,"9791196600303","208",NA,"182*230*12mm","2019년 02월 25일","사범대계열","기타","143310368.html",54000,48600,"KRW","OutOfStock","Used",0,10,0,NA
"143500788","초등학생을 위한 기적의 신체놀이 1학년 1학기","서은철 저/김재희 그림","지노",NA,"9791193878170","248",NA,"188*257*15mm","2025년 03월 14일","사범대계열","기타","143500788.html",24000,21600,"KRW","OutOfStock","Used",10,10,0,NA
"143504837","미래를 내다보는 지혜와 교육","더글러스 W. 야첵,마크 E. 조나스,케빈 H. 게리  편/노희정 역","116087137X",NA,"9791160871371","524",NA,"148*210*35mm","2025년 02월 25일","사범대계열","기타","143504837.html",30000,28500,"KRW","OutOfStock","Used",0,10,0,NA
"143572172","사교육 해방 국민투표","이형빈,송경원 저","살림터",NA,"9791159303173","260",NA,"153*224*20mm","2025년 03월 22일","사범대계열","기타","143572172.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"14359269","이론과 현장이 살아있는 문화예술교육","김은영 저","학이시습",NA,"9791130421094",NA,NA,NA,"2014년 09월 01일","사범대계열","기타","14359269.html",23000,23000,"KRW","OutOfStock","Used",10,10,0,NA
"143647735","배리어프리 영화 제작","김병련 저","116018402X",NA,"9791160184020","248",NA,"152*224*20mm","2025년 03월 20일","사범대계열","기타","143647735.html",20000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"143808080","북한교육과 평화통일교육","이병호 저","살림터",NA,"9791159303166","336",NA,"153*224*30mm","2025년 03월 29일","사범대계열","기타","143808080.html",22000,19800,"KRW","OutOfStock","Used",10,10,0,NA
"143826477","나는 어떤 특수 교사인가","김동인 저","살림터",NA,"9791159303180","268",NA,"153*224*20mm","2025년 03월 24일","사범대계열","기타","143826477.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"143878943","문제 행동의 암호를 풀다","제시카 미나한,낸시 래퍼포트 저/장현주 역/최서윤 감수","교육을바꾸는사람들",NA,NA,"392",NA,"152*225*30mm","2025년 03월 20일","사범대계열","기타","143878943.html",25000,22500,"KRW","OutOfStock","Used",0,10,0,NA
"144062137","초등학생을 위한 기적의 신체놀이 2학년 1학기","서은철 등저/김재희 그림","지노",NA,"9791193878187","260",NA,"188*257*16mm","2025년 03월 31일","사범대계열","기타","144062137.html",24000,21600,"KRW","OutOfStock","Used",10,10,0,NA
"144690641","사회과 구술평가 어떻게 할까","강영아,강윤찬,강초롱,김홍탁,신정민,이수진,정유훈 저","119163826X",NA,"9791191638264","244",NA,"148*210*15mm","2025년 04월 10일","사범대계열","기타","144690641.html",18000,16200,"KRW","OutOfStock","Used",10,10,0,NA
